ID,Title,Automatable,Automated,Deprecated TestCase,Priority,Section,Section Depth,Section Description,Section Hierarchy,Suite,Test Sub-type,Type,UI Case
C1538509,"Verify that ,With the Client+EP access method ,able to load http2.0 websites without any issues", No,No,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1538510,"In IPAD/iOS devices ,Verify the http2.0 flow for native apps", Yes,Yes,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1538511,Verify the delay in response for one of the streams in a single connection, Yes,Yes,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1538512,Verify that http2.0 will not get enabled when we have the IPS license enabled, Yes,Yes,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1538513,Verify connection handling by the proxy when the server supports http2.0 and client does not http2.0 protocol, Yes,Yes,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1538514,"Verify that ,With the  dynamic-alpn feature disabled ,If the front server not supporting 2.0 but if that domain present in static list then still instead of using 2.0 we use 1.1 connection", Yes,Yes,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1538515,"With the staged config enabled flag  for http2, Verify that with the h2 feature gets enabled/diabled globally", Yes,Yes,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1538516,Verify the H2 traffic when the flag is enabled  in staged config but tenant level feature config is disabled, Yes,Yes,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1538517,Verify the H2 traffic when the flag is enabled  in staged config but tenant level feature config is enabled, Yes,Yes,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1538518,"Verify the H2 taffic ,when there is no enabled flag in staged config but tenant level feature is enabled", Yes,Yes,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1538519,Verify the H2 traffic when the flag is disabled in staged config but tenant level feature config is enabled, Yes,Yes,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1538520,"Verify the H2 taffic ,when the h2 flag in staged config but tenant level feature is not present", Yes,Yes,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1538521,"Verify the H2 taffic ,when the h2 flag is enabled staged config but dynamic alpn is diasbled", Yes,Yes,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1538522,"Verify the H2 taffic ,when the h2 flag in staged config is disabled but dynamic alpn is enabled", Yes,Yes,No,Critical (P1),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C2092104,"Customer-Issue: Validate """"use-global-config"""" flag with http2", Yes,Yes,No,Major (P2),Http2.0 Phase 2 (dynamic detection),3,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > Http2.0 Phase 2 (dynamic detection),SWG/N4W, Positive test case,Functional, No
C1540549,Validate H2 doing Fuzz Testing from Client perspective., No,No,Yes,Critical (P1),Fuzzing,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Fuzzing,SWG/N4W, Negative test case,Other, No
C1540550,Validate H2 doing Fuzz Testing from Server perspective., No,No,Yes,Critical (P1),Fuzzing,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Fuzzing,SWG/N4W, Negative test case,Other, No
C1540551,"Verify the """"Push Promise"""" Frame", Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540552,"Validate the """"Push Promise"""" with custom settings", Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540553,Validate the 'Push_Promise' Frame with Padding., Yes,Yes,No,Major (P2),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540554,Validate H2 Request with MAX_FRAME_SIZE < 16384, Yes,Yes,No,Major (P2),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Negative test case,Functional, No
C1540555,"Validate H2 Request with Header Block greater than """"MAX_FRAME_SIZE""""", Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Negative test case,Functional, No
C1540563,Validate H2 request with max 'INITIAL_WINDOW_SIZE' value, Yes,Yes,No,Critical (P1),Http2 Flow Control,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Flow Control,SWG/N4W, Positive test case,Functional, No
C1540564,Validate H2 request with greater than 2147483647 as 'INITIAL_WINDOW_SIZE', Yes,Yes,No,Critical (P1),Http2 Flow Control,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Flow Control,SWG/N4W, Negative test case,Functional, No
C1540565,"Verify the H2 Connection with """"Max_Concurrent_Streams"""" set to more than 100", Yes,Yes,No,Critical (P1),Http2 Stream Multiplexing,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Stream Multiplexing,SWG/N4W, Negative test case,Functional, No
C1540566,"Verify the H2 Connection with """"Max_Concurrent_Streams"""" set to more than 0 (No Concurrency)", Yes,Yes,No,Major (P2),Http2 Stream Multiplexing,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Stream Multiplexing,SWG/N4W, Negative test case,Functional, No
C1540440,"Validate """"Connection Preface"""" sent by client via Proxy", Yes,Yes,No,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Positive test case,Functional, No
C1540441,"H2 Connection with Invalid """"Connection Preface"""" via nsproxy", Yes,Yes,No,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540442,"Validate the 'SETTINGS"""" Frame with Stream Id > 0", Yes,Yes,No,Major (P2),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540443,Validate the 'SETTINGS' Frame length > 6 octects, Yes,Yes,No,Major (P2),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540444,"Validate H2 Request with """"Enable Push"""" value other than 0/1", Yes,Yes,No,Major (P2),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540445,Validate 'INITIAL_WINDOW_SIZE' setting with outside value of supported range 65535- 2147483647 in Settings Frame., Yes,Yes,No,Major (P2),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Positive test case,Functional, No
C1540446,Validate 'MAX_FRAME_SIZE' setting with outside value of supported range 16384-16777215 in Settings Frame., Yes,Yes,No,Major (P2),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Positive test case,Functional, No
C1540447,Validate the 'Headers' Frame with length(Padding) >= length(Frame), No,No,Yes,Major (P2),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540448,Validate the 'Headers' Frame with Stream Id = 0, Yes,Yes,No,Major (P2),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540449,Validate the 'DATA' Frame with Padding, Yes,Yes,No,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Positive test case,Functional, No
C1540450,Validate the 'DATA' Frame with Stream id = 0, Yes,Yes,No,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540451,Validate the 'DATA' Frame with length(Padding) >= length(Frame), No,No,Yes,Major (P2),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540452,Validate the Window_Update' Frame with length >4 octects, Yes,Yes,No,Major (P2),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540453,"Verify the H2 """"PING"""" Frame for Stream =0", Yes,Yes,No,Major (P2),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Positive test case,Functional, No
C1540454,Send Ping Frame with length >8, Yes,Yes,No,Major (P2),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540455,"""""Continuation"""" Frame with Stream =0", Yes,Yes,No,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540456,"""""Continuation"""" Frame without Preceding Headers Frame", No,No,Yes,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540457,"""""Continuation"""" Frame without Preceding Push_Promise Frame", No,No,Yes,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540458,"Verify the """"Priority"""" Frame for Stream =0", Yes,Yes,No,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Positive test case,Functional, No
C1540459,"Validate the """"Priority"""" Frame with length > 5", Yes,Yes,No,Major (P2),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540460,"Verify the """"RST_Stream"""" H2 Frame for Stream =0", Yes,Yes,No,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Positive test case,Functional, No
C1540461,Sending 'RST_STREAM' when stream is in idle state, Yes,Yes,No,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Positive test case,Functional, No
C1540462,Sending 'RST_STREAM' of length > 4 octects, Yes,Yes,No,Major (P2),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540463,Send GOAWAY Frame in middle of DATA Transfer, Yes,Yes,No,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Positive test case,Functional, No
C1540464,GOAWAY Frame with Stream =0, Yes,Yes,No,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Positive test case,Functional, No
C1540465,"Verify the H2 Connection with Server sending """"Enable Push"""" Flag set to 1", Yes,Yes,No,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Positive test case,Functional, No
C1540466,Validate H2 request with custom Settings, Yes,Yes,No,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Negative test case,Functional, No
C1540467,Validate the H2 Request with POST request, Yes,Yes,No,Critical (P1),Http2 Connection,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Connection,SWG/N4W, Positive test case,Functional, No
C1540468,"Validate H2 """"SETTINGS"""" Frame sent by server via Proxy", Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540469,"Validate H2 """"SETTINGS"""" Frame sent by client via Proxy", Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540470,Validate the 'ACK' of the Settings Frame, Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540471,Validate the 'SETTINGS_HEADER_TABLE_SIZE' setting, Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540472,Validate the lower 'SETTINGS_HEADER_TABLE_SIZE' setting to 1024, Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540473,"Validate H2 Request with """"Enable Push"""" Flag is enabled", Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540474,"Validate H2 Request with """"Enable Push"""" Flag is disabled", Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540475,Validate 'INITIAL_WINDOW_SIZE' setting with Default value in Settings Frame., Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540476,Validate 'MAX_FRAME_SIZE' setting with Default value in Settings Frame., Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540477,Validate 'MAX_FRAME_SIZE' setting with Max(16777215) value in Settings Frame., Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540478,Validate 'MAX_HEADER_LIST_SIZE' with initial Value set to 65535, Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540479,Validate the 'Headers' Frame with default settings, Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540480,Validate the 'Headers' Frame with large Header block > 16384 bytes, Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
C1540481,"Validate the """"END_HEADERS"""" Flag in Headers Frame", Yes,Yes,No,Critical (P1),Http2 Frame,4,,Datapath(CASB & SWG) - India QE > SWG/N4W/Altos > Http 2.0 > H2 Conformance > Http2 Frame,SWG/N4W, Positive test case,Functional, No
